fragment_id,candidate_type,expected_path_length,expected_nodes_visited,expected_context_tokens,expected_reasoning_steps,ambiguity_penalty,cross_branch_jump_penalty,missing_evidence_penalty,trace_complexity,citation_locality,trace_clarity,tree_complexity,total_cost,objective_J,num_nodes,max_depth
frag_00177,question_intent_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00177,class_objective_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00177,hybrid_optimized_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00181,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_00181,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_00181,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00181,class_objective_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00181,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00192,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00192,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00192,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00192,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00192,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00196,source_order_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1148,-0.1841,2,1
frag_00196,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00196,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00196,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00196,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00198,source_order_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1148,-0.1841,2,1
frag_00198,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00198,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00198,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_00198,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00199,source_order_tree,1.686,2.915,17.9,1.457,0.0,0.0,0.0,0.5,0.771,0.667,0.35,0.2048,0.0083,4,3
frag_00199,evidence_role_tree,2.0,3.915,19.0,2.457,0.0,0.457,0.0,0.333,0.771,0.75,0.45,0.2553,0.0571,7,2
frag_00199,question_intent_tree,2.0,3.457,16.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2166,-0.0234,6,2
frag_00199,class_objective_tree,2.0,3.457,16.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2166,-0.0234,6,2
frag_00199,hybrid_optimized_tree,1.457,2.915,14.0,1.457,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.1721,-0.0754,5,2
frag_00200,source_order_tree,2.725,4.225,27.8,2.225,0.0,0.0,0.0,0.667,0.5,0.6,0.45,0.3149,0.1874,5,4
frag_00200,evidence_role_tree,2.0,5.0,25.2,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.55,0.3136,0.1711,9,2
frag_00200,question_intent_tree,2.0,4.0,20.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2294,-0.0031,7,2
frag_00200,class_objective_tree,2.0,4.388,22.2,2.388,0.0,0.388,0.0,0.333,0.806,0.75,0.5,0.2626,0.0667,8,2
frag_00200,hybrid_optimized_tree,2.0,4.0,20.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.45,0.2294,-0.0031,7,2
frag_00204,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_00204,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00204,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00204,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00204,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00208,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00208,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00208,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00208,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00208,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00210,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00210,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00210,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00210,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00210,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00211,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00211,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00211,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00211,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00211,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00215,source_order_tree,1.5,3.0,34.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.2057,0.0182,3,2
frag_00215,evidence_role_tree,2.0,5.0,40.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3183,0.1458,5,2
frag_00215,question_intent_tree,2.0,4.0,35.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2367,-0.0183,4,2
frag_00215,class_objective_tree,2.0,4.0,35.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2367,-0.0183,4,2
frag_00215,hybrid_optimized_tree,2.0,4.0,35.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2367,-0.0183,4,2
frag_00216,source_order_tree,2.0,4.0,30.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2558,0.125,4,3
frag_00216,evidence_role_tree,2.0,7.0,39.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3923,0.2598,7,2
frag_00216,question_intent_tree,2.0,5.0,29.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2457,-0.0018,5,2
frag_00216,class_objective_tree,2.0,5.0,29.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2457,-0.0018,5,2
frag_00216,hybrid_optimized_tree,1.667,5.0,29.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2823,0.1348,5,2
frag_00217,source_order_tree,2.0,4.0,32.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2578,0.127,4,3
frag_00217,evidence_role_tree,2.0,7.0,41.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3943,0.2618,7,2
frag_00217,question_intent_tree,2.0,5.0,31.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2477,0.0002,5,2
frag_00217,class_objective_tree,2.0,5.0,31.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2477,0.0002,5,2
frag_00217,hybrid_optimized_tree,1.667,5.0,31.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2843,0.1368,5,2
frag_00218,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_00218,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_00218,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00218,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00218,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_00227,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_00227,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00227,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00227,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00227,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00228,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_00228,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00228,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00228,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_00228,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00240,source_order_tree,1.5,3.0,20.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1917,0.0042,3,2
frag_00240,evidence_role_tree,2.0,5.0,26.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3043,0.1318,5,2
frag_00240,question_intent_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00240,class_objective_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00240,hybrid_optimized_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_00247,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00247,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00247,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00247,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00247,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_00253,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00253,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00253,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00253,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00253,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00262,source_order_tree,2.0,4.0,28.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2538,0.123,4,3
frag_00262,evidence_role_tree,2.0,7.0,37.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3903,0.2578,7,2
frag_00262,question_intent_tree,2.0,5.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2437,-0.0038,5,2
frag_00262,class_objective_tree,2.0,5.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2437,-0.0038,5,2
frag_00262,hybrid_optimized_tree,1.667,5.0,27.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2803,0.1328,5,2
frag_00263,source_order_tree,2.0,4.0,27.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2528,0.122,4,3
frag_00263,evidence_role_tree,2.0,7.0,36.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3893,0.2568,7,2
frag_00263,question_intent_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00263,class_objective_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00263,hybrid_optimized_tree,1.667,5.0,26.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2793,0.1318,5,2
frag_00264,source_order_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_00264,evidence_role_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_00264,question_intent_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_00264,class_objective_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_00264,hybrid_optimized_tree,1.0,2.0,26.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1768,-0.1221,2,1
frag_00265,source_order_tree,2.0,4.0,27.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2528,0.122,4,3
frag_00265,evidence_role_tree,2.0,7.0,36.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3893,0.2568,7,2
frag_00265,question_intent_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00265,class_objective_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00265,hybrid_optimized_tree,1.667,5.0,26.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2793,0.1318,5,2
frag_00267,source_order_tree,2.0,4.0,27.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2528,0.122,4,3
frag_00267,evidence_role_tree,2.0,7.0,36.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3893,0.2568,7,2
frag_00267,question_intent_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00267,class_objective_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00267,hybrid_optimized_tree,1.667,5.0,26.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2793,0.1318,5,2
frag_00268,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_00268,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_00268,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00268,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00268,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00269,source_order_tree,2.0,4.0,27.0,1.0,0.0,0.0,0.0,0.5,0.333,0.667,0.35,0.2528,0.122,4,3
frag_00269,evidence_role_tree,2.0,7.0,36.0,4.0,0.0,2.0,0.0,0.333,0.333,0.75,0.45,0.3893,0.2568,7,2
frag_00269,question_intent_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00269,class_objective_tree,2.0,5.0,26.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2427,-0.0048,5,2
frag_00269,hybrid_optimized_tree,1.667,5.0,26.0,2.0,0.0,1.0,0.0,0.333,0.333,0.75,0.35,0.2793,0.1318,5,2
frag_00270,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_00270,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_00270,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00270,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00270,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00274,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_00274,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_00274,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00274,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_00274,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_00279,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00279,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00279,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00279,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_00279,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_00281,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_00281,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00281,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00281,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_00281,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_00284,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_00284,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_00284,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00284,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00284,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_00285,source_order_tree,1.0,2.0,25.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1758,-0.1231,2,1
frag_00285,evidence_role_tree,2.0,3.0,28.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2647,0.0022,3,2
frag_00285,question_intent_tree,2.0,3.0,28.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2647,0.0022,3,2
frag_00285,class_objective_tree,2.0,3.0,28.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2647,0.0022,3,2
frag_00285,hybrid_optimized_tree,1.0,2.0,23.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1738,-0.1251,2,1
frag_00289,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1618,-0.1371,2,1
frag_00289,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00289,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00289,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2507,-0.0118,3,2
frag_00289,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1598,-0.1391,2,1
frag_00290,source_order_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1648,-0.1341,2,1
frag_00290,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2537,-0.0088,3,2
frag_00290,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2537,-0.0088,3,2
frag_00290,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2537,-0.0088,3,2
frag_00290,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1628,-0.1361,2,1
frag_00297,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_00297,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_00297,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00297,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00297,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_00300,source_order_tree,2.0,3.0,20.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.25,0.3067,0.0442,3,2
frag_00300,evidence_role_tree,2.0,3.0,15.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.3,0.3042,0.0492,4,2
frag_00300,question_intent_tree,2.0,3.0,15.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.3,0.3042,0.0492,4,2
frag_00300,class_objective_tree,2.0,3.0,15.0,2.0,1.0,0.0,0.0,0.333,1.0,0.75,0.3,0.3042,0.0492,4,2
frag_00300,hybrid_optimized_tree,1.0,2.0,10.0,1.0,1.0,0.0,0.0,0.167,1.0,0.857,0.2,0.2133,-0.0781,3,1
frag_00302,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_00302,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00302,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00302,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_00302,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
