source,target,edge_type,weight
frag_01919,role::amount_threshold,fragment_evidence,1.0
frag_01922,role::amount_threshold,fragment_evidence,1.0
frag_01924,role::amount_threshold,fragment_evidence,1.0
frag_01926,role::amount_threshold,fragment_evidence,1.0
frag_01932,role::rule,fragment_evidence,1.0
frag_01933,role::amount_threshold,fragment_evidence,1.0
frag_01934,role::amount_threshold,fragment_evidence,1.0
frag_01934,role::scope,fragment_evidence,1.0
frag_01934,role::audience,fragment_evidence,1.0
frag_01935,role::scope,fragment_evidence,1.0
frag_01935,role::audience,fragment_evidence,1.0
frag_01936,role::metric,fragment_evidence,1.0
frag_01936,role::value,fragment_evidence,1.0
frag_01937,role::metric,fragment_evidence,1.0
frag_01937,role::value,fragment_evidence,1.0
frag_01940,role::metric,fragment_evidence,1.0
frag_01940,role::value,fragment_evidence,1.0
frag_01940,role::metric,fragment_evidence,1.0
frag_01940,role::value,fragment_evidence,1.0
frag_01942,role::metric,fragment_evidence,1.0
frag_01942,role::value,fragment_evidence,1.0
frag_01951,role::rule,fragment_evidence,1.0
frag_01952,role::exception,fragment_evidence,1.0
frag_01952,role::condition,fragment_evidence,1.0
frag_01952,role::rule,fragment_evidence,1.0
frag_01953,role::amount_threshold,fragment_evidence,1.0
frag_01954,role::amount_threshold,fragment_evidence,1.0
frag_01956,role::region,fragment_evidence,1.0
frag_01956,role::amount_threshold,fragment_evidence,1.0
frag_01957,role::region,fragment_evidence,1.0
frag_01957,role::amount_threshold,fragment_evidence,1.0
frag_01958,role::amount_threshold,fragment_evidence,1.0
frag_01959,role::metric,fragment_evidence,1.0
frag_01959,role::value,fragment_evidence,1.0
frag_01960,role::metric,fragment_evidence,1.0
frag_01960,role::value,fragment_evidence,1.0
frag_01961,role::metric,fragment_evidence,1.0
frag_01961,role::value,fragment_evidence,1.0
frag_01963,role::metric,fragment_evidence,1.0
frag_01963,role::value,fragment_evidence,1.0
frag_01964,role::variance_driver,fragment_evidence,1.0
frag_01965,role::metric,fragment_evidence,1.0
frag_01965,role::value,fragment_evidence,1.0
frag_01965,role::variance,fragment_evidence,1.0
frag_01965,role::variance_driver,fragment_evidence,1.0
frag_01966,role::amount_threshold,fragment_evidence,1.0
frag_01966,role::metric,fragment_evidence,1.0
frag_01966,role::value,fragment_evidence,1.0
frag_01967,role::metric,fragment_evidence,1.0
frag_01967,role::value,fragment_evidence,1.0
frag_01973,role::region,fragment_evidence,1.0
frag_01973,role::amount_threshold,fragment_evidence,1.0
frag_01973,role::metric,fragment_evidence,1.0
frag_01973,role::value,fragment_evidence,1.0
frag_01975,role::region,fragment_evidence,1.0
frag_01975,role::amount_threshold,fragment_evidence,1.0
frag_01977,role::region,fragment_evidence,1.0
frag_01977,role::amount_threshold,fragment_evidence,1.0
frag_01977,role::metric,fragment_evidence,1.0
frag_01977,role::value,fragment_evidence,1.0
frag_01987,role::exception,fragment_evidence,1.0
frag_01987,role::condition,fragment_evidence,1.0
frag_01987,role::rule,fragment_evidence,1.0
frag_01988,role::exception,fragment_evidence,1.0
frag_01988,role::condition,fragment_evidence,1.0
frag_01988,role::rule,fragment_evidence,1.0
frag_01990,role::rule,fragment_evidence,1.0
frag_01992,role::exception,fragment_evidence,1.0
frag_01992,role::condition,fragment_evidence,1.0
frag_01996,role::region,fragment_evidence,1.0
frag_01996,role::amount_threshold,fragment_evidence,1.0
frag_02013,role::rule,fragment_evidence,1.0
frag_02015,role::region,fragment_evidence,1.0
frag_02015,role::amount_threshold,fragment_evidence,1.0
frag_02015,role::scope,fragment_evidence,1.0
frag_02015,role::audience,fragment_evidence,1.0
frag_02015,role::rule,fragment_evidence,1.0
frag_02017,role::region,fragment_evidence,1.0
frag_02017,role::amount_threshold,fragment_evidence,1.0
frag_02026,role::rule,fragment_evidence,1.0
frag_02026,role::amount_threshold,fragment_evidence,1.0
frag_02027,role::region,fragment_evidence,1.0
frag_02027,role::amount_threshold,fragment_evidence,1.0
frag_02027,role::rule,fragment_evidence,1.0
frag_02032,role::amount_threshold,fragment_evidence,1.0
frag_02033,role::amount_threshold,fragment_evidence,1.0
frag_02035,role::rule,fragment_evidence,1.0
frag_02041,role::amount_threshold,fragment_evidence,1.0
frag_02041,role::rule,fragment_evidence,1.0
frag_02048,role::metric,fragment_evidence,1.0
frag_02048,role::value,fragment_evidence,1.0
frag_02049,role::exception,fragment_evidence,1.0
frag_02049,role::condition,fragment_evidence,1.0
frag_02049,role::metric,fragment_evidence,1.0
frag_02049,role::value,fragment_evidence,1.0
frag_02049,role::variance,fragment_evidence,1.0
frag_02051,role::amount_threshold,fragment_evidence,1.0
frag_02051,role::exception,fragment_evidence,1.0
frag_02051,role::condition,fragment_evidence,1.0
frag_02051,role::metric,fragment_evidence,1.0
frag_02051,role::value,fragment_evidence,1.0
frag_02051,role::variance,fragment_evidence,1.0
frag_02053,role::metric,fragment_evidence,1.0
frag_02053,role::value,fragment_evidence,1.0
frag_02056,role::metric,fragment_evidence,1.0
frag_02056,role::value,fragment_evidence,1.0
frag_02056,role::variance,fragment_evidence,1.0
frag_02056,role::variance_driver,fragment_evidence,1.0
frag_02058,role::variance_driver,fragment_evidence,1.0
frag_02060,role::variance,fragment_evidence,1.0
frag_02062,role::metric,fragment_evidence,1.0
frag_02062,role::value,fragment_evidence,1.0
frag_02063,role::metric,fragment_evidence,1.0
frag_02063,role::value,fragment_evidence,1.0
frag_02065,role::region,fragment_evidence,1.0
frag_02065,role::amount_threshold,fragment_evidence,1.0
frag_02073,role::effective_date,fragment_evidence,1.0
frag_02075,role::effective_date,fragment_evidence,1.0
frag_02076,role::exception,fragment_evidence,1.0
frag_02076,role::condition,fragment_evidence,1.0
frag_02077,role::exception,fragment_evidence,1.0
frag_02077,role::condition,fragment_evidence,1.0
frag_02084,role::amount_threshold,fragment_evidence,1.0
frag_02084,role::metric,fragment_evidence,1.0
frag_02084,role::value,fragment_evidence,1.0
frag_02085,role::metric,fragment_evidence,1.0
frag_02085,role::value,fragment_evidence,1.0
frag_02095,role::rule,fragment_evidence,1.0
frag_02096,role::rule,fragment_evidence,1.0
frag_02098,role::region,fragment_evidence,1.0
frag_02098,role::amount_threshold,fragment_evidence,1.0
frag_02099,role::scope,fragment_evidence,1.0
frag_02099,role::audience,fragment_evidence,1.0
frag_02099,role::rule,fragment_evidence,1.0
frag_02100,role::scope,fragment_evidence,1.0
frag_02100,role::audience,fragment_evidence,1.0
frag_02100,role::rule,fragment_evidence,1.0
frag_02105,role::scope,fragment_evidence,1.0
frag_02105,role::audience,fragment_evidence,1.0
frag_02105,role::rule,fragment_evidence,1.0
frag_02106,role::rule,fragment_evidence,1.0
frag_02109,role::amount_threshold,fragment_evidence,1.0
frag_02110,role::rule,fragment_evidence,1.0
frag_02111,role::region,fragment_evidence,1.0
frag_02111,role::amount_threshold,fragment_evidence,1.0
frag_02111,role::scope,fragment_evidence,1.0
frag_02111,role::audience,fragment_evidence,1.0
frag_02111,role::rule,fragment_evidence,1.0
frag_02111,role::metric,fragment_evidence,1.0
frag_02111,role::value,fragment_evidence,1.0
frag_02114,role::effective_date,fragment_evidence,1.0
frag_02121,role::amount_threshold,fragment_evidence,1.0
frag_02123,role::region,fragment_evidence,1.0
frag_02123,role::amount_threshold,fragment_evidence,1.0
frag_02131,role::exception,fragment_evidence,1.0
frag_02131,role::condition,fragment_evidence,1.0
frag_02134,role::exception,fragment_evidence,1.0
frag_02134,role::condition,fragment_evidence,1.0
frag_02136,role::metric,fragment_evidence,1.0
frag_02136,role::value,fragment_evidence,1.0
frag_02142,role::rule,fragment_evidence,1.0
frag_02143,role::rule,fragment_evidence,1.0
frag_02145,role::rule,fragment_evidence,1.0
frag_02153,role::region,fragment_evidence,1.0
frag_02153,role::amount_threshold,fragment_evidence,1.0
frag_02153,role::metric,fragment_evidence,1.0
frag_02153,role::value,fragment_evidence,1.0
frag_02155,role::amount_threshold,fragment_evidence,1.0
frag_02157,role::amount_threshold,fragment_evidence,1.0
frag_02159,role::metric,fragment_evidence,1.0
frag_02159,role::value,fragment_evidence,1.0
frag_02165,role::amount_threshold,fragment_evidence,1.0
frag_02166,role::amount_threshold,fragment_evidence,1.0
frag_02169,role::metric,fragment_evidence,1.0
frag_02169,role::value,fragment_evidence,1.0
frag_02175,role::effective_date,fragment_evidence,1.0
frag_02175,role::metric,fragment_evidence,1.0
frag_02175,role::value,fragment_evidence,1.0
frag_02180,role::metric,fragment_evidence,1.0
frag_02180,role::value,fragment_evidence,1.0
frag_02182,role::exception,fragment_evidence,1.0
frag_02182,role::condition,fragment_evidence,1.0
frag_02194,role::amount_threshold,fragment_evidence,1.0
frag_02195,role::amount_threshold,fragment_evidence,1.0
frag_02195,role::rule,fragment_evidence,1.0
frag_02195,role::metric,fragment_evidence,1.0
frag_02195,role::value,fragment_evidence,1.0
frag_02202,role::rule,fragment_evidence,1.0
frag_02213,role::rule,fragment_evidence,1.0
frag_02214,role::rule,fragment_evidence,1.0
frag_02217,role::effective_date,fragment_evidence,1.0
frag_02220,role::exception,fragment_evidence,1.0
frag_02220,role::condition,fragment_evidence,1.0
frag_02222,role::rule,fragment_evidence,1.0
frag_02224,role::region,fragment_evidence,1.0
frag_02224,role::amount_threshold,fragment_evidence,1.0
frag_02224,role::rule,fragment_evidence,1.0
frag_02224,role::variance_driver,fragment_evidence,1.0
frag_02229,role::amount_threshold,fragment_evidence,1.0
frag_02249,role::amount_threshold,fragment_evidence,1.0
frag_02249,role::metric,fragment_evidence,1.0
frag_02249,role::value,fragment_evidence,1.0
frag_02250,role::metric,fragment_evidence,1.0
frag_02250,role::value,fragment_evidence,1.0
frag_02251,role::amount_threshold,fragment_evidence,1.0
frag_02251,role::metric,fragment_evidence,1.0
frag_02251,role::value,fragment_evidence,1.0
frag_02252,role::effective_date,fragment_evidence,1.0
frag_02254,role::amount_threshold,fragment_evidence,1.0
frag_02254,role::effective_date,fragment_evidence,1.0
frag_02257,role::region,fragment_evidence,1.0
frag_02257,role::amount_threshold,fragment_evidence,1.0
frag_02257,role::effective_date,fragment_evidence,1.0
frag_02268,role::amount_threshold,fragment_evidence,1.0
frag_02268,role::metric,fragment_evidence,1.0
frag_02268,role::value,fragment_evidence,1.0
frag_02281,role::scope,fragment_evidence,1.0
frag_02281,role::audience,fragment_evidence,1.0
frag_02291,role::metric,fragment_evidence,1.0
frag_02291,role::value,fragment_evidence,1.0
frag_02292,role::metric,fragment_evidence,1.0
frag_02292,role::value,fragment_evidence,1.0
frag_02293,role::metric,fragment_evidence,1.0
frag_02293,role::value,fragment_evidence,1.0
frag_02297,role::variance,fragment_evidence,1.0
frag_02297,role::variance_driver,fragment_evidence,1.0
frag_02299,role::variance_driver,fragment_evidence,1.0
frag_02302,role::variance_driver,fragment_evidence,1.0
frag_02306,role::rule,fragment_evidence,1.0
frag_02307,role::rule,fragment_evidence,1.0
frag_02310,role::effective_date,fragment_evidence,1.0
frag_02329,role::metric,fragment_evidence,1.0
frag_02329,role::value,fragment_evidence,1.0
frag_02329,role::variance_driver,fragment_evidence,1.0
frag_02331,role::variance_driver,fragment_evidence,1.0
frag_02333,role::metric,fragment_evidence,1.0
frag_02333,role::value,fragment_evidence,1.0
frag_02333,role::variance_driver,fragment_evidence,1.0
frag_02334,role::variance_driver,fragment_evidence,1.0
frag_02335,role::metric,fragment_evidence,1.0
frag_02335,role::value,fragment_evidence,1.0
frag_02337,role::metric,fragment_evidence,1.0
frag_02337,role::value,fragment_evidence,1.0
frag_02338,role::exception,fragment_evidence,1.0
frag_02338,role::condition,fragment_evidence,1.0
frag_02339,role::exception,fragment_evidence,1.0
frag_02339,role::condition,fragment_evidence,1.0
frag_02342,role::scope,fragment_evidence,1.0
frag_02342,role::audience,fragment_evidence,1.0
frag_02344,role::scope,fragment_evidence,1.0
frag_02344,role::audience,fragment_evidence,1.0
frag_02344,role::rule,fragment_evidence,1.0
frag_02345,role::scope,fragment_evidence,1.0
frag_02345,role::audience,fragment_evidence,1.0
frag_02347,role::scope,fragment_evidence,1.0
frag_02347,role::audience,fragment_evidence,1.0
frag_02349,role::effective_date,fragment_evidence,1.0
frag_02354,role::amount_threshold,fragment_evidence,1.0
frag_02356,role::effective_date,fragment_evidence,1.0
frag_02374,role::amount_threshold,fragment_evidence,1.0
frag_02378,role::variance,fragment_evidence,1.0
frag_02378,role::variance_driver,fragment_evidence,1.0
frag_02379,role::metric,fragment_evidence,1.0
frag_02379,role::value,fragment_evidence,1.0
frag_02379,role::period,fragment_evidence,1.0
frag_02380,role::metric,fragment_evidence,1.0
frag_02380,role::value,fragment_evidence,1.0
frag_02380,role::period,fragment_evidence,1.0
frag_02381,role::metric,fragment_evidence,1.0
frag_02381,role::value,fragment_evidence,1.0
frag_02382,role::amount_threshold,fragment_evidence,1.0
frag_02382,role::exception,fragment_evidence,1.0
frag_02382,role::condition,fragment_evidence,1.0
frag_02382,role::metric,fragment_evidence,1.0
frag_02382,role::value,fragment_evidence,1.0
frag_02385,role::amount_threshold,fragment_evidence,1.0
frag_02386,role::rule,fragment_evidence,1.0
frag_02387,role::amount_threshold,fragment_evidence,1.0
frag_02387,role::rule,fragment_evidence,1.0
frag_02389,role::amount_threshold,fragment_evidence,1.0
frag_02390,role::amount_threshold,fragment_evidence,1.0
frag_02392,role::amount_threshold,fragment_evidence,1.0
frag_02396,role::amount_threshold,fragment_evidence,1.0
frag_02398,role::amount_threshold,fragment_evidence,1.0
frag_02399,role::exception,fragment_evidence,1.0
frag_02399,role::condition,fragment_evidence,1.0
frag_02402,role::amount_threshold,fragment_evidence,1.0
frag_02403,role::amount_threshold,fragment_evidence,1.0
frag_02406,role::amount_threshold,fragment_evidence,1.0
frag_02406,role::effective_date,fragment_evidence,1.0
frag_02408,role::exception,fragment_evidence,1.0
frag_02408,role::condition,fragment_evidence,1.0
frag_02408,role::metric,fragment_evidence,1.0
frag_02408,role::value,fragment_evidence,1.0
frag_02409,role::amount_threshold,fragment_evidence,1.0
frag_02409,role::metric,fragment_evidence,1.0
frag_02409,role::value,fragment_evidence,1.0
frag_02409,role::variance,fragment_evidence,1.0
frag_02409,role::variance_driver,fragment_evidence,1.0
frag_02410,role::variance_driver,fragment_evidence,1.0
frag_02411,role::metric,fragment_evidence,1.0
frag_02411,role::value,fragment_evidence,1.0
frag_02411,role::variance,fragment_evidence,1.0
frag_02411,role::variance_driver,fragment_evidence,1.0
frag_02413,role::metric,fragment_evidence,1.0
frag_02413,role::value,fragment_evidence,1.0
frag_02413,role::variance,fragment_evidence,1.0
frag_02413,role::variance_driver,fragment_evidence,1.0
frag_02415,role::metric,fragment_evidence,1.0
frag_02415,role::value,fragment_evidence,1.0
frag_02415,role::variance,fragment_evidence,1.0
frag_02415,role::variance_driver,fragment_evidence,1.0
frag_02416,role::variance_driver,fragment_evidence,1.0
frag_02417,role::metric,fragment_evidence,1.0
frag_02417,role::value,fragment_evidence,1.0
frag_02417,role::variance,fragment_evidence,1.0
frag_02417,role::variance_driver,fragment_evidence,1.0
frag_02418,role::variance_driver,fragment_evidence,1.0
frag_02419,role::metric,fragment_evidence,1.0
frag_02419,role::value,fragment_evidence,1.0
frag_02419,role::variance,fragment_evidence,1.0
frag_02419,role::variance_driver,fragment_evidence,1.0
frag_02421,role::metric,fragment_evidence,1.0
frag_02421,role::value,fragment_evidence,1.0
frag_02422,role::exception,fragment_evidence,1.0
frag_02422,role::condition,fragment_evidence,1.0
frag_02422,role::metric,fragment_evidence,1.0
frag_02422,role::value,fragment_evidence,1.0
frag_02423,role::metric,fragment_evidence,1.0
frag_02423,role::value,fragment_evidence,1.0
frag_02438,role::effective_date,fragment_evidence,1.0
frag_02440,role::rule,fragment_evidence,1.0
frag_02442,role::metric,fragment_evidence,1.0
frag_02442,role::value,fragment_evidence,1.0
frag_02443,role::metric,fragment_evidence,1.0
frag_02443,role::value,fragment_evidence,1.0
frag_02453,role::amount_threshold,fragment_evidence,1.0
frag_02453,role::metric,fragment_evidence,1.0
frag_02453,role::value,fragment_evidence,1.0
frag_02455,role::metric,fragment_evidence,1.0
frag_02455,role::value,fragment_evidence,1.0
frag_02469,role::amount_threshold,fragment_evidence,1.0
frag_02482,role::effective_date,fragment_evidence,1.0
frag_02482,role::rule,fragment_evidence,1.0
frag_02483,role::rule,fragment_evidence,1.0
frag_02486,role::effective_date,fragment_evidence,1.0
frag_02486,role::rule,fragment_evidence,1.0
frag_02487,role::rule,fragment_evidence,1.0
frag_02488,role::effective_date,fragment_evidence,1.0
frag_02493,role::metric,fragment_evidence,1.0
frag_02493,role::value,fragment_evidence,1.0
frag_02496,role::rule,fragment_evidence,1.0
frag_02498,role::amount_threshold,fragment_evidence,1.0
frag_02502,role::exception,fragment_evidence,1.0
frag_02502,role::condition,fragment_evidence,1.0
frag_02503,role::amount_threshold,fragment_evidence,1.0
frag_02504,role::amount_threshold,fragment_evidence,1.0
frag_02516,role::exception,fragment_evidence,1.0
frag_02516,role::condition,fragment_evidence,1.0
frag_02516,role::metric,fragment_evidence,1.0
frag_02516,role::value,fragment_evidence,1.0
frag_02517,role::metric,fragment_evidence,1.0
frag_02517,role::value,fragment_evidence,1.0
frag_02518,role::rule,fragment_evidence,1.0
frag_02518,role::metric,fragment_evidence,1.0
frag_02518,role::value,fragment_evidence,1.0
frag_02519,role::metric,fragment_evidence,1.0
frag_02519,role::value,fragment_evidence,1.0
frag_02520,role::region,fragment_evidence,1.0
frag_02520,role::amount_threshold,fragment_evidence,1.0
frag_02520,role::metric,fragment_evidence,1.0
frag_02520,role::value,fragment_evidence,1.0
frag_02521,role::metric,fragment_evidence,1.0
frag_02521,role::value,fragment_evidence,1.0
frag_02522,role::amount_threshold,fragment_evidence,1.0
frag_02522,role::metric,fragment_evidence,1.0
frag_02522,role::value,fragment_evidence,1.0
frag_02541,role::rule,fragment_evidence,1.0
frag_02545,role::amount_threshold,fragment_evidence,1.0
frag_02546,role::amount_threshold,fragment_evidence,1.0
frag_02547,role::amount_threshold,fragment_evidence,1.0
frag_02548,role::amount_threshold,fragment_evidence,1.0
frag_02549,role::amount_threshold,fragment_evidence,1.0
frag_02557,role::exception,fragment_evidence,1.0
frag_02557,role::condition,fragment_evidence,1.0
frag_02560,role::amount_threshold,fragment_evidence,1.0
frag_02561,role::amount_threshold,fragment_evidence,1.0
frag_02568,role::amount_threshold,fragment_evidence,1.0
frag_02581,role::amount_threshold,fragment_evidence,1.0
frag_02585,role::variance,fragment_evidence,1.0
frag_02585,role::variance_driver,fragment_evidence,1.0
frag_02586,role::variance_driver,fragment_evidence,1.0
frag_02591,role::amount_threshold,fragment_evidence,1.0
frag_02605,role::metric,fragment_evidence,1.0
frag_02605,role::value,fragment_evidence,1.0
frag_02606,role::metric,fragment_evidence,1.0
frag_02606,role::value,fragment_evidence,1.0
frag_02606,role::variance_driver,fragment_evidence,1.0
frag_02607,role::metric,fragment_evidence,1.0
frag_02607,role::value,fragment_evidence,1.0
frag_02607,role::variance,fragment_evidence,1.0
frag_02607,role::variance_driver,fragment_evidence,1.0
frag_02608,role::metric,fragment_evidence,1.0
frag_02608,role::value,fragment_evidence,1.0
frag_02609,role::metric,fragment_evidence,1.0
frag_02609,role::value,fragment_evidence,1.0
frag_02610,role::metric,fragment_evidence,1.0
frag_02610,role::value,fragment_evidence,1.0
frag_02610,role::variance,fragment_evidence,1.0
frag_02610,role::variance_driver,fragment_evidence,1.0
frag_02611,role::metric,fragment_evidence,1.0
frag_02611,role::value,fragment_evidence,1.0
frag_02611,role::variance,fragment_evidence,1.0
frag_02611,role::variance_driver,fragment_evidence,1.0
frag_02612,role::metric,fragment_evidence,1.0
frag_02612,role::value,fragment_evidence,1.0
frag_02616,role::metric,fragment_evidence,1.0
frag_02616,role::value,fragment_evidence,1.0
frag_02617,role::rule,fragment_evidence,1.0
frag_02617,role::metric,fragment_evidence,1.0
frag_02617,role::value,fragment_evidence,1.0
frag_02619,role::rule,fragment_evidence,1.0
frag_02626,role::scope,fragment_evidence,1.0
frag_02626,role::audience,fragment_evidence,1.0
frag_02629,role::exception,fragment_evidence,1.0
frag_02629,role::condition,fragment_evidence,1.0
frag_02634,role::metric,fragment_evidence,1.0
frag_02634,role::value,fragment_evidence,1.0
frag_02636,role::metric,fragment_evidence,1.0
frag_02636,role::value,fragment_evidence,1.0
frag_02639,role::metric,fragment_evidence,1.0
frag_02639,role::value,fragment_evidence,1.0
frag_02641,role::exception,fragment_evidence,1.0
frag_02641,role::condition,fragment_evidence,1.0
frag_02641,role::rule,fragment_evidence,1.0
frag_02642,role::scope,fragment_evidence,1.0
frag_02642,role::audience,fragment_evidence,1.0
frag_02642,role::exception,fragment_evidence,1.0
frag_02642,role::condition,fragment_evidence,1.0
frag_02642,role::rule,fragment_evidence,1.0
frag_02648,role::variance,fragment_evidence,1.0
frag_02657,role::amount_threshold,fragment_evidence,1.0
frag_02658,role::amount_threshold,fragment_evidence,1.0
frag_02659,role::metric,fragment_evidence,1.0
frag_02659,role::value,fragment_evidence,1.0
frag_02660,role::variance,fragment_evidence,1.0
frag_02660,role::variance_driver,fragment_evidence,1.0
frag_02671,role::owner,fragment_evidence,1.0
frag_02671,role::effective_date,fragment_evidence,1.0
frag_02673,role::amount_threshold,fragment_evidence,1.0
frag_02673,role::approver,fragment_evidence,1.0
frag_02673,role::rule,fragment_evidence,1.0
frag_02673,role::amount_threshold,fragment_evidence,1.0
frag_02673,role::approver,fragment_evidence,1.0
frag_02675,role::rule,fragment_evidence,1.0
frag_02675,role::variance,fragment_evidence,1.0
frag_02675,role::rule,fragment_evidence,1.0
frag_02677,role::owner,fragment_evidence,1.0
frag_02679,role::region,fragment_evidence,1.0
frag_02679,role::approver,fragment_evidence,1.0
frag_02680,role::region,fragment_evidence,1.0
frag_02680,role::approver,fragment_evidence,1.0
frag_02681,role::region,fragment_evidence,1.0
frag_02681,role::approver,fragment_evidence,1.0
frag_02682,role::region,fragment_evidence,1.0
frag_02682,role::approver,fragment_evidence,1.0
frag_02683,role::region,fragment_evidence,1.0
frag_02683,role::approver,fragment_evidence,1.0
frag_02684,role::region,fragment_evidence,1.0
frag_02684,role::approver,fragment_evidence,1.0
frag_02685,role::region,fragment_evidence,1.0
frag_02685,role::approver,fragment_evidence,1.0
frag_02686,role::region,fragment_evidence,1.0
frag_02686,role::approver,fragment_evidence,1.0
frag_02687,role::owner,fragment_evidence,1.0
frag_02687,role::metric,fragment_evidence,1.0
frag_02687,role::value,fragment_evidence,1.0
frag_02687,role::period,fragment_evidence,1.0
frag_02690,role::metric,fragment_evidence,1.0
frag_02690,role::value,fragment_evidence,1.0
frag_02690,role::period,fragment_evidence,1.0
frag_02690,role::metric,fragment_evidence,1.0
frag_02690,role::value,fragment_evidence,1.0
frag_02692,role::metric,fragment_evidence,1.0
frag_02692,role::value,fragment_evidence,1.0
frag_02692,role::variance,fragment_evidence,1.0
frag_02692,role::variance_driver,fragment_evidence,1.0
frag_02692,role::metric,fragment_evidence,1.0
frag_02692,role::value,fragment_evidence,1.0
frag_02694,role::metric,fragment_evidence,1.0
frag_02694,role::value,fragment_evidence,1.0
frag_02694,role::period,fragment_evidence,1.0
frag_02694,role::metric,fragment_evidence,1.0
frag_02694,role::value,fragment_evidence,1.0
frag_02696,role::metric,fragment_evidence,1.0
frag_02696,role::value,fragment_evidence,1.0
frag_02696,role::period,fragment_evidence,1.0
frag_02696,role::approver,fragment_evidence,1.0
frag_02696,role::metric,fragment_evidence,1.0
frag_02696,role::value,fragment_evidence,1.0
frag_02699,role::scope,fragment_evidence,1.0
frag_02699,role::audience,fragment_evidence,1.0
frag_02699,role::effective_date,fragment_evidence,1.0
frag_02701,role::rule,fragment_evidence,1.0
frag_02701,role::approver,fragment_evidence,1.0
frag_02701,role::rule,fragment_evidence,1.0
frag_02703,role::approver,fragment_evidence,1.0
frag_02703,role::rule,fragment_evidence,1.0
frag_02703,role::owner,fragment_evidence,1.0
frag_02705,role::exception,fragment_evidence,1.0
frag_02705,role::condition,fragment_evidence,1.0
frag_02705,role::rule,fragment_evidence,1.0
frag_02705,role::approver,fragment_evidence,1.0
frag_02705,role::rule,fragment_evidence,1.0
frag_02708,role::scope,fragment_evidence,1.0
frag_02708,role::audience,fragment_evidence,1.0
frag_02708,role::effective_date,fragment_evidence,1.0
frag_02710,role::amount_threshold,fragment_evidence,1.0
frag_02710,role::approver,fragment_evidence,1.0
frag_02710,role::region,fragment_evidence,1.0
frag_02710,role::amount_threshold,fragment_evidence,1.0
frag_02710,role::approver,fragment_evidence,1.0
frag_02710,role::rule,fragment_evidence,1.0
frag_02710,role::region,fragment_evidence,1.0
frag_02710,role::amount_threshold,fragment_evidence,1.0
frag_02710,role::approver,fragment_evidence,1.0
frag_02710,role::region,fragment_evidence,1.0
frag_02710,role::amount_threshold,fragment_evidence,1.0
frag_02710,role::approver,fragment_evidence,1.0
frag_02710,role::rule,fragment_evidence,1.0
frag_02712,role::exception,fragment_evidence,1.0
frag_02712,role::condition,fragment_evidence,1.0
frag_02712,role::rule,fragment_evidence,1.0
frag_02712,role::sla,fragment_evidence,1.0
frag_02712,role::exception,fragment_evidence,1.0
frag_02712,role::condition,fragment_evidence,1.0
frag_02714,role::owner,fragment_evidence,1.0
frag_02717,role::scope,fragment_evidence,1.0
frag_02717,role::audience,fragment_evidence,1.0
frag_02717,role::effective_date,fragment_evidence,1.0
frag_02719,role::region,fragment_evidence,1.0
frag_02719,role::amount_threshold,fragment_evidence,1.0
frag_02719,role::rule,fragment_evidence,1.0
frag_02721,role::amount_threshold,fragment_evidence,1.0
frag_02721,role::rule,fragment_evidence,1.0
frag_02721,role::amount_threshold,fragment_evidence,1.0
frag_02721,role::approver,fragment_evidence,1.0
frag_02723,role::amount_threshold,fragment_evidence,1.0
frag_02723,role::approver,fragment_evidence,1.0
frag_02723,role::exception,fragment_evidence,1.0
frag_02723,role::condition,fragment_evidence,1.0
frag_02723,role::rule,fragment_evidence,1.0
frag_02723,role::owner,fragment_evidence,1.0
frag_02729,role::owner,fragment_evidence,1.0
frag_02729,role::scope,fragment_evidence,1.0
frag_02729,role::audience,fragment_evidence,1.0
frag_02729,role::effective_date,fragment_evidence,1.0
frag_02732,role::rule,fragment_evidence,1.0
frag_02732,role::sla,fragment_evidence,1.0
frag_02734,role::rule,fragment_evidence,1.0
frag_02735,role::owner,fragment_evidence,1.0
frag_02738,role::sla,fragment_evidence,1.0
frag_02738,role::escalation_target,fragment_evidence,1.0
frag_02743,role::owner,fragment_evidence,1.0
frag_02743,role::effective_date,fragment_evidence,1.0
frag_02746,role::sla,fragment_evidence,1.0
frag_02751,role::rule,fragment_evidence,1.0
frag_02751,role::escalation_target,fragment_evidence,1.0
frag_02752,role::sla,fragment_evidence,1.0
frag_02754,role::rule,fragment_evidence,1.0
frag_02754,role::sla,fragment_evidence,1.0
frag_02754,role::rule,fragment_evidence,1.0
frag_02754,role::escalation_target,fragment_evidence,1.0
frag_02759,role::owner,fragment_evidence,1.0
frag_02759,role::effective_date,fragment_evidence,1.0
frag_02759,role::scope,fragment_evidence,1.0
frag_02759,role::audience,fragment_evidence,1.0
frag_02765,role::approver,fragment_evidence,1.0
frag_02765,role::rule,fragment_evidence,1.0
frag_02768,role::rule,fragment_evidence,1.0
frag_02768,role::sla,fragment_evidence,1.0
frag_02768,role::escalation_target,fragment_evidence,1.0
frag_00004,doc_0001,fragment_document,1.0
frag_00005,doc_0001,fragment_document,1.0
frag_00006,doc_0001,fragment_document,1.0
frag_00025,doc_0005,fragment_document,1.0
frag_00027,doc_0005,fragment_document,1.0
frag_00028,doc_0005,fragment_document,1.0
frag_00029,doc_0007,fragment_document,1.0
frag_00034,doc_0007,fragment_document,1.0
frag_00037,doc_0007,fragment_document,1.0
frag_00041,doc_0009,fragment_document,1.0
